snapshot_id,person_id,date_id,position_id,org_unit_id,location_id,company_id,is_active,employment_type,tenure_days,tenure_months,tenure_band
388,25,20211130,25,9,16,1,1,Full-Time,817,26.8,2-3 years
389,57,20211130,24,9,30,1,1,Part-Time,512,16.8,1-2 years
390,58,20211130,9,2,3,1,1,Contractor,525,17.2,1-2 years
391,68,20211130,31,18,22,1,1,Full-Time,289,9.5,6-12 months
392,80,20211130,7,16,12,1,1,Full-Time,477,15.7,1-2 years
393,98,20211130,13,5,18,1,1,Full-Time,407,13.4,1-2 years
394,101,20211130,19,8,1,1,1,Full-Time,131,4.3,91-182 days
395,119,20211130,3,16,26,1,1,Contractor,110,3.6,91-182 days
396,124,20211130,2,17,4,1,1,Contractor,329,10.8,6-12 months
397,153,20211130,4,11,23,1,1,Part-Time,887,29.1,2-3 years
398,163,20211130,19,3,29,1,1,Full-Time,250,8.2,6-12 months
399,177,20211130,29,18,29,1,1,Full-Time,41,1.3,0-90 days
400,202,20211130,17,8,29,1,1,Contractor,275,9.0,6-12 months
401,225,20211130,14,6,18,1,1,Part-Time,133,4.4,91-182 days
402,281,20211130,7,11,28,1,1,Full-Time,845,27.8,2-3 years
403,295,20211130,27,10,9,1,1,Contractor,682,22.4,1-2 years
404,313,20211130,6,17,21,1,1,Part-Time,365,12.0,6-12 months
405,316,20211130,32,19,22,1,1,Full-Time,1022,33.6,2-3 years
406,320,20211130,26,10,9,1,1,Full-Time,287,9.4,6-12 months
407,347,20211130,19,7,30,1,1,Full-Time,271,8.9,6-12 months
408,350,20211130,3,11,8,1,1,Full-Time,406,13.3,1-2 years
409,399,20211130,34,20,7,1,1,Full-Time,44,1.4,0-90 days
410,412,20211130,25,4,1,1,1,Full-Time,481,15.8,1-2 years
411,435,20211130,25,4,1,1,1,Full-Time,149,4.9,91-182 days
412,447,20211130,10,5,30,1,1,Full-Time,315,10.3,6-12 months
413,472,20211130,33,19,28,1,1,Contractor,133,4.4,91-182 days
414,475,20211130,34,19,15,1,1,Full-Time,649,21.3,1-2 years
415,3,20211231,22,10,16,1,1,Contractor,64,2.1,0-90 days
416,15,20211231,10,2,30,1,1,Full-Time,417,13.7,1-2 years
417,25,20211231,25,9,16,1,1,Full-Time,848,27.9,2-3 years
418,57,20211231,24,9,30,1,1,Part-Time,543,17.8,1-2 years
419,58,20211231,9,2,3,1,1,Contractor,556,18.3,1-2 years
420,80,20211231,7,16,12,1,1,Full-Time,508,16.7,1-2 years
421,98,20211231,13,5,18,1,1,Full-Time,438,14.4,1-2 years
422,101,20211231,19,8,1,1,1,Full-Time,162,5.3,91-182 days
423,119,20211231,3,16,26,1,1,Contractor,141,4.6,91-182 days
424,124,20211231,2,17,4,1,1,Contractor,360,11.8,6-12 months
425,153,20211231,4,11,23,1,1,Part-Time,918,30.2,2-3 years
426,163,20211231,19,3,29,1,1,Full-Time,281,9.2,6-12 months
427,177,20211231,29,18,29,1,1,Full-Time,72,2.4,0-90 days
428,202,20211231,17,8,29,1,1,Contractor,306,10.1,6-12 months
429,225,20211231,14,6,18,1,1,Part-Time,164,5.4,91-182 days
430,281,20211231,7,11,28,1,1,Full-Time,876,28.8,2-3 years
431,283,20211231,18,7,30,1,1,Contractor,26,0.9,0-90 days
432,295,20211231,27,10,9,1,1,Contractor,713,23.4,1-2 years
433,313,20211231,6,17,21,1,1,Part-Time,396,13.0,1-2 years
434,316,20211231,32,19,22,1,1,Full-Time,1053,34.6,2-3 years
435,320,20211231,26,10,9,1,1,Full-Time,318,10.4,6-12 months
436,347,20211231,19,7,30,1,1,Full-Time,302,9.9,6-12 months
437,350,20211231,3,11,8,1,1,Full-Time,437,14.4,1-2 years
438,399,20211231,34,20,7,1,1,Full-Time,75,2.5,0-90 days
439,412,20211231,25,4,1,1,1,Full-Time,512,16.8,1-2 years
440,435,20211231,25,4,1,1,1,Full-Time,180,5.9,91-182 days
441,472,20211231,33,19,28,1,1,Contractor,164,5.4,91-182 days
442,475,20211231,34,19,15,1,1,Full-Time,680,22.3,1-2 years
443,3,20220131,22,10,16,1,1,Contractor,95,3.1,91-182 days
444,15,20220131,10,2,30,1,1,Full-Time,448,14.7,1-2 years
445,25,20220131,25,9,16,1,1,Full-Time,879,28.9,2-3 years
446,34,20220131,23,9,1,1,1,Full-Time,28,0.9,0-90 days
447,57,20220131,24,9,30,1,1,Part-Time,574,18.9,1-2 years
448,58,20220131,9,2,3,1,1,Contractor,587,19.3,1-2 years
449,80,20220131,7,16,12,1,1,Full-Time,539,17.7,1-2 years
450,98,20220131,13,5,18,1,1,Full-Time,469,15.4,1-2 years
451,101,20220131,19,8,1,1,1,Full-Time,193,6.3,6-12 months
452,112,20220131,4,14,10,1,1,Full-Time,30,1.0,0-90 days
453,119,20220131,3,16,26,1,1,Contractor,172,5.7,91-182 days
454,124,20220131,2,17,4,1,1,Contractor,391,12.8,1-2 years
455,153,20220131,4,11,23,1,1,Part-Time,949,31.2,2-3 years
456,154,20220131,23,10,8,1,1,Contractor,8,0.3,0-90 days
457,163,20220131,19,3,29,1,1,Full-Time,312,10.2,6-12 months
458,177,20220131,29,18,29,1,1,Full-Time,103,3.4,91-182 days
459,202,20220131,17,8,29,1,1,Contractor,337,11.1,6-12 months
460,225,20220131,14,6,18,1,1,Part-Time,195,6.4,6-12 months
461,281,20220131,7,11,28,1,1,Full-Time,907,29.8,2-3 years
462,283,20220131,18,7,30,1,1,Contractor,57,1.9,0-90 days
463,295,20220131,27,10,9,1,1,Contractor,744,24.4,2-3 years
464,313,20220131,6,17,21,1,1,Part-Time,427,14.0,1-2 years
465,316,20220131,32,19,22,1,1,Full-Time,1084,35.6,2-3 years
466,320,20220131,26,10,9,1,1,Full-Time,349,11.5,6-12 months
467,347,20220131,19,7,30,1,1,Full-Time,333,10.9,6-12 months
468,350,20220131,3,11,8,1,1,Full-Time,468,15.4,1-2 years
469,399,20220131,34,20,7,1,1,Full-Time,106,3.5,91-182 days
470,412,20220131,25,4,1,1,1,Full-Time,543,17.8,1-2 years
471,433,20220131,23,4,29,1,1,Full-Time,11,0.4,0-90 days
472,435,20220131,25,4,1,1,1,Full-Time,211,6.9,6-12 months
473,468,20220131,26,9,1,1,1,Full-Time,13,0.4,0-90 days
474,472,20220131,33,19,28,1,1,Contractor,195,6.4,6-12 months
475,475,20220131,34,19,15,1,1,Full-Time,711,23.4,1-2 years
476,479,20220131,11,6,10,1,1,Full-Time,25,0.8,0-90 days
477,3,20220228,22,10,16,1,1,Contractor,123,4.0,91-182 days
478,15,20220228,10,2,30,1,1,Full-Time,476,15.6,1-2 years
479,25,20220228,25,9,16,1,1,Full-Time,907,29.8,2-3 years
480,34,20220228,23,9,1,1,1,Full-Time,56,1.8,0-90 days
481,42,20220228,15,3,29,1,1,Contractor,25,0.8,0-90 days
482,57,20220228,24,9,30,1,1,Part-Time,602,19.8,1-2 years
483,58,20220228,34,20,20,1,1,Contractor,615,20.2,1-2 years
484,80,20220228,7,16,12,1,1,Full-Time,567,18.6,1-2 years
485,98,20220228,13,5,18,1,1,Full-Time,497,16.3,1-2 years
486,101,20220228,19,8,1,1,1,Full-Time,221,7.3,6-12 months
487,112,20220228,4,14,10,1,1,Full-Time,58,1.9,0-90 days
488,119,20220228,3,16,26,1,1,Contractor,200,6.6,6-12 months
489,124,20220228,2,17,4,1,1,Contractor,419,13.8,1-2 years
490,153,20220228,4,11,23,1,1,Part-Time,977,32.1,2-3 years
491,154,20220228,23,10,8,1,1,Contractor,36,1.2,0-90 days
492,163,20220228,19,3,29,1,1,Full-Time,340,11.2,6-12 months
493,177,20220228,29,18,29,1,1,Full-Time,131,4.3,91-182 days
494,197,20220228,6,11,5,1,1,Full-Time,8,0.3,0-90 days
495,200,20220228,4,16,20,1,1,Full-Time,12,0.4,0-90 days
496,202,20220228,17,8,29,1,1,Contractor,365,12.0,6-12 months
497,225,20220228,14,6,18,1,1,Part-Time,223,7.3,6-12 months
498,244,20220228,29,18,25,1,1,Full-Time,24,0.8,0-90 days
499,281,20220228,7,11,28,1,1,Full-Time,935,30.7,2-3 years
500,283,20220228,18,7,30,1,1,Contractor,85,2.8,0-90 days
501,295,20220228,27,10,9,1,1,Contractor,772,25.4,2-3 years
502,313,20220228,6,17,21,1,1,Part-Time,455,14.9,1-2 years
503,316,20220228,32,19,22,1,1,Full-Time,1112,36.5,3-5 years
504,320,20220228,26,10,9,1,1,Full-Time,377,12.4,1-2 years
505,347,20220228,19,7,30,1,1,Full-Time,361,11.9,6-12 months
506,350,20220228,3,11,8,1,1,Full-Time,496,16.3,1-2 years
507,399,20220228,34,20,7,1,1,Full-Time,134,4.4,91-182 days
508,412,20220228,25,4,1,1,1,Full-Time,571,18.8,1-2 years
509,433,20220228,23,4,29,1,1,Full-Time,39,1.3,0-90 days
510,435,20220228,25,4,1,1,1,Full-Time,239,7.9,6-12 months
511,468,20220228,26,9,1,1,1,Full-Time,41,1.3,0-90 days
512,472,20220228,33,19,28,1,1,Contractor,223,7.3,6-12 months
513,475,20220228,34,19,15,1,1,Full-Time,739,24.3,2-3 years
514,3,20220331,22,10,16,1,1,Contractor,154,5.1,91-182 days
515,8,20220331,13,6,29,1,1,Full-Time,5,0.2,0-90 days
516,25,20220331,25,9,16,1,1,Full-Time,938,30.8,2-3 years
517,34,20220331,23,9,1,1,1,Full-Time,87,2.9,0-90 days
518,42,20220331,15,3,29,1,1,Contractor,56,1.8,0-90 days
519,57,20220331,24,9,30,1,1,Part-Time,633,20.8,1-2 years
520,58,20220331,34,20,20,1,1,Contractor,646,21.2,1-2 years
521,80,20220331,7,16,12,1,1,Full-Time,598,19.6,1-2 years
522,98,20220331,13,5,18,1,1,Full-Time,528,17.3,1-2 years
523,101,20220331,19,8,1,1,1,Full-Time,252,8.3,6-12 months
524,107,20220331,19,8,3,1,1,Full-Time,14,0.5,0-90 days
525,112,20220331,4,14,10,1,1,Full-Time,89,2.9,0-90 days
526,119,20220331,3,16,26,1,1,Contractor,231,7.6,6-12 months
527,124,20220331,2,17,4,1,1,Contractor,450,14.8,1-2 years
528,153,20220331,4,11,23,1,1,Part-Time,1008,33.1,2-3 years
529,154,20220331,23,10,8,1,1,Contractor,67,2.2,0-90 days
530,163,20220331,19,3,29,1,1,Full-Time,371,12.2,1-2 years
531,197,20220331,6,11,5,1,1,Full-Time,39,1.3,0-90 days
532,200,20220331,4,16,20,1,1,Full-Time,43,1.4,0-90 days
533,201,20220331,7,17,7,1,1,Part-Time,1,0.0,0-90 days
534,202,20220331,17,8,29,1,1,Contractor,396,13.0,1-2 years
535,225,20220331,14,6,18,1,1,Part-Time,254,8.3,6-12 months
536,244,20220331,29,18,25,1,1,Full-Time,55,1.8,0-90 days
537,281,20220331,7,11,28,1,1,Full-Time,966,31.7,2-3 years
538,295,20220331,27,10,9,1,1,Contractor,803,26.4,2-3 years
539,297,20220331,25,4,9,1,1,Full-Time,17,0.6,0-90 days
540,313,20220331,6,17,21,1,1,Part-Time,486,16.0,1-2 years
541,316,20220331,32,19,22,1,1,Full-Time,1143,37.5,3-5 years
542,320,20220331,26,10,9,1,1,Full-Time,408,13.4,1-2 years
543,347,20220331,19,7,30,1,1,Full-Time,392,12.9,1-2 years
544,350,20220331,3,11,8,1,1,Full-Time,527,17.3,1-2 years
545,399,20220331,34,20,7,1,1,Full-Time,165,5.4,91-182 days
546,412,20220331,25,4,1,1,1,Full-Time,602,19.8,1-2 years
547,426,20220331,34,18,9,1,1,Full-Time,6,0.2,0-90 days
548,433,20220331,23,4,29,1,1,Full-Time,70,2.3,0-90 days
549,435,20220331,25,4,1,1,1,Full-Time,270,8.9,6-12 months
550,468,20220331,26,9,1,1,1,Full-Time,72,2.4,0-90 days
551,472,20220331,33,19,28,1,1,Contractor,254,8.3,6-12 months
552,475,20220331,34,19,15,1,1,Full-Time,770,25.3,2-3 years
553,3,20220430,22,10,16,1,1,Contractor,184,6.0,6-12 months
554,8,20220430,13,6,29,1,1,Full-Time,35,1.1,0-90 days
555,25,20220430,25,9,16,1,1,Full-Time,968,31.8,2-3 years
556,34,20220430,23,9,1,1,1,Full-Time,117,3.8,91-182 days
557,42,20220430,15,3,29,1,1,Contractor,86,2.8,0-90 days
558,45,20220430,33,20,24,1,1,Full-Time,3,0.1,0-90 days
559,57,20220430,25,10,4,1,1,Part-Time,663,21.8,1-2 years
560,58,20220430,34,20,20,1,1,Contractor,676,22.2,1-2 years
561,75,20220430,10,2,3,1,1,Part-Time,24,0.8,0-90 days
562,80,20220430,7,16,12,1,1,Full-Time,628,20.6,1-2 years
563,101,20220430,19,8,1,1,1,Full-Time,282,9.3,6-12 months
564,107,20220430,19,8,3,1,1,Full-Time,44,1.4,0-90 days
565,112,20220430,4,14,10,1,1,Full-Time,119,3.9,91-182 days
566,119,20220430,3,16,26,1,1,Contractor,261,8.6,6-12 months
567,124,20220430,2,17,4,1,1,Contractor,480,15.8,1-2 years
568,153,20220430,4,11,23,1,1,Part-Time,1038,34.1,2-3 years
569,154,20220430,23,10,8,1,1,Contractor,97,3.2,91-182 days
570,163,20220430,19,3,29,1,1,Full-Time,401,13.2,1-2 years
571,197,20220430,6,11,5,1,1,Full-Time,69,2.3,0-90 days
572,200,20220430,4,16,20,1,1,Full-Time,73,2.4,0-90 days
573,201,20220430,7,17,7,1,1,Part-Time,31,1.0,0-90 days
574,202,20220430,17,8,29,1,1,Contractor,426,14.0,1-2 years
575,225,20220430,14,6,18,1,1,Part-Time,284,9.3,6-12 months
576,244,20220430,29,18,25,1,1,Full-Time,85,2.8,0-90 days
577,281,20220430,7,11,28,1,1,Full-Time,996,32.7,2-3 years
578,295,20220430,27,10,9,1,1,Contractor,833,27.4,2-3 years
579,297,20220430,25,4,9,1,1,Full-Time,47,1.5,0-90 days
580,313,20220430,6,17,21,1,1,Part-Time,516,17.0,1-2 years
581,316,20220430,32,19,22,1,1,Full-Time,1173,38.5,3-5 years
582,320,20220430,26,10,9,1,1,Full-Time,438,14.4,1-2 years
583,347,20220430,19,7,30,1,1,Full-Time,422,13.9,1-2 years
584,350,20220430,3,11,8,1,1,Full-Time,557,18.3,1-2 years
585,388,20220430,26,10,29,1,1,Full-Time,3,0.1,0-90 days
586,399,20220430,34,20,7,1,1,Full-Time,195,6.4,6-12 months
587,412,20220430,25,4,1,1,1,Full-Time,632,20.8,1-2 years
588,426,20220430,34,18,9,1,1,Full-Time,36,1.2,0-90 days
589,433,20220430,23,4,29,1,1,Full-Time,100,3.3,91-182 days
590,435,20220430,25,4,1,1,1,Full-Time,300,9.9,6-12 months
591,461,20220430,34,19,10,1,1,Full-Time,18,0.6,0-90 days
592,468,20220430,26,9,1,1,1,Full-Time,102,3.4,91-182 days
593,472,20220430,33,19,28,1,1,Contractor,284,9.3,6-12 months
594,475,20220430,34,19,15,1,1,Full-Time,800,26.3,2-3 years
595,3,20220531,22,10,16,1,1,Contractor,215,7.1,6-12 months
596,8,20220531,13,6,29,1,1,Full-Time,66,2.2,0-90 days
597,25,20220531,25,9,16,1,1,Full-Time,999,32.8,2-3 years
598,34,20220531,23,9,1,1,1,Full-Time,148,4.9,91-182 days
599,42,20220531,15,3,29,1,1,Contractor,117,3.8,91-182 days
600,45,20220531,33,20,24,1,1,Full-Time,34,1.1,0-90 days
601,57,20220531,25,10,4,1,1,Part-Time,694,22.8,1-2 years
602,58,20220531,34,20,20,1,1,Contractor,707,23.2,1-2 years
603,75,20220531,10,2,3,1,1,Part-Time,55,1.8,0-90 days
604,80,20220531,7,16,12,1,1,Full-Time,659,21.6,1-2 years
605,101,20220531,19,8,1,1,1,Full-Time,313,10.3,6-12 months
606,107,20220531,19,8,3,1,1,Full-Time,75,2.5,0-90 days
607,112,20220531,4,14,10,1,1,Full-Time,150,4.9,91-182 days
608,115,20220531,14,6,29,1,1,Full-Time,16,0.5,0-90 days
609,119,20220531,3,16,26,1,1,Contractor,292,9.6,6-12 months
610,124,20220531,2,17,4,1,1,Contractor,511,16.8,1-2 years
611,153,20220531,4,11,23,1,1,Part-Time,1069,35.1,2-3 years
612,154,20220531,23,10,8,1,1,Contractor,128,4.2,91-182 days
613,163,20220531,19,3,29,1,1,Full-Time,432,14.2,1-2 years
614,197,20220531,6,11,5,1,1,Full-Time,100,3.3,91-182 days
615,200,20220531,4,16,20,1,1,Full-Time,104,3.4,91-182 days
616,201,20220531,7,17,7,1,1,Part-Time,62,2.0,0-90 days
617,202,20220531,17,8,29,1,1,Contractor,457,15.0,1-2 years
618,225,20220531,14,6,18,1,1,Part-Time,315,10.3,6-12 months
619,244,20220531,29,18,25,1,1,Full-Time,116,3.8,91-182 days
620,281,20220531,7,11,28,1,1,Full-Time,1027,33.7,2-3 years
621,295,20220531,27,10,9,1,1,Contractor,864,28.4,2-3 years
622,297,20220531,25,4,9,1,1,Full-Time,78,2.6,0-90 days
623,313,20220531,6,17,21,1,1,Part-Time,547,18.0,1-2 years
624,316,20220531,32,19,22,1,1,Full-Time,1204,39.6,3-5 years
625,320,20220531,26,10,9,1,1,Full-Time,469,15.4,1-2 years
626,347,20220531,19,7,30,1,1,Full-Time,453,14.9,1-2 years
627,350,20220531,3,11,8,1,1,Full-Time,588,19.3,1-2 years
628,388,20220531,26,10,29,1,1,Full-Time,34,1.1,0-90 days
629,399,20220531,34,20,7,1,1,Full-Time,226,7.4,6-12 months
630,408,20220531,33,18,11,1,1,Full-Time,23,0.8,0-90 days
631,412,20220531,25,4,1,1,1,Full-Time,663,21.8,1-2 years
632,426,20220531,34,18,9,1,1,Full-Time,67,2.2,0-90 days
633,433,20220531,23,4,29,1,1,Full-Time,131,4.3,91-182 days
634,435,20220531,25,4,1,1,1,Full-Time,331,10.9,6-12 months
635,461,20220531,34,19,10,1,1,Full-Time,49,1.6,0-90 days
636,468,20220531,26,9,1,1,1,Full-Time,133,4.4,91-182 days
637,472,20220531,33,19,28,1,1,Contractor,315,10.3,6-12 months
638,475,20220531,34,19,15,1,1,Full-Time,831,27.3,2-3 years
639,3,20220630,22,10,16,1,1,Contractor,245,8.0,6-12 months
640,8,20220630,13,6,29,1,1,Full-Time,96,3.2,91-182 days
641,25,20220630,25,9,16,1,1,Full-Time,1029,33.8,2-3 years
642,34,20220630,23,9,1,1,1,Full-Time,178,5.8,91-182 days
643,42,20220630,15,3,29,1,1,Contractor,147,4.8,91-182 days
644,45,20220630,33,20,24,1,1,Full-Time,64,2.1,0-90 days
645,57,20220630,25,10,4,1,1,Part-Time,724,23.8,1-2 years
646,58,20220630,34,20,20,1,1,Contractor,737,24.2,2-3 years
647,75,20220630,10,2,3,1,1,Part-Time,85,2.8,0-90 days
648,80,20220630,7,16,12,1,1,Full-Time,689,22.6,1-2 years
649,101,20220630,19,8,1,1,1,Full-Time,343,11.3,6-12 months
650,107,20220630,19,8,3,1,1,Full-Time,105,3.4,91-182 days
651,112,20220630,4,14,10,1,1,Full-Time,180,5.9,91-182 days
652,114,20220630,17,7,3,1,1,Part-Time,26,0.9,0-90 days
653,115,20220630,14,6,29,1,1,Full-Time,46,1.5,0-90 days
654,119,20220630,3,16,26,1,1,Contractor,322,10.6,6-12 months
655,124,20220630,2,17,4,1,1,Contractor,541,17.8,1-2 years
656,153,20220630,4,11,23,1,1,Part-Time,1099,36.1,3-5 years
657,154,20220630,23,10,8,1,1,Contractor,158,5.2,91-182 days
658,163,20220630,19,3,29,1,1,Full-Time,462,15.2,1-2 years
659,197,20220630,6,11,5,1,1,Full-Time,130,4.3,91-182 days
660,201,20220630,7,17,7,1,1,Part-Time,92,3.0,91-182 days
661,202,20220630,17,8,29,1,1,Contractor,487,16.0,1-2 years
662,225,20220630,14,6,18,1,1,Part-Time,345,11.3,6-12 months
663,244,20220630,29,18,25,1,1,Full-Time,146,4.8,91-182 days
664,281,20220630,7,11,28,1,1,Full-Time,1057,34.7,2-3 years
665,295,20220630,27,10,9,1,1,Contractor,894,29.4,2-3 years
666,297,20220630,25,4,9,1,1,Full-Time,108,3.5,91-182 days
667,313,20220630,6,17,21,1,1,Part-Time,577,19.0,1-2 years
668,316,20220630,32,19,22,1,1,Full-Time,1234,40.5,3-5 years
669,320,20220630,26,10,9,1,1,Full-Time,499,16.4,1-2 years
670,347,20220630,19,7,30,1,1,Full-Time,483,15.9,1-2 years
671,350,20220630,3,11,8,1,1,Full-Time,618,20.3,1-2 years
672,388,20220630,26,10,29,1,1,Full-Time,64,2.1,0-90 days
673,399,20220630,34,20,7,1,1,Full-Time,256,8.4,6-12 months
674,408,20220630,33,18,11,1,1,Full-Time,53,1.7,0-90 days
675,412,20220630,25,4,1,1,1,Full-Time,693,22.8,1-2 years
676,426,20220630,34,18,9,1,1,Full-Time,97,3.2,91-182 days
677,427,20220630,23,4,1,1,1,Full-Time,6,0.2,0-90 days
678,435,20220630,25,4,1,1,1,Full-Time,361,11.9,6-12 months
679,461,20220630,34,19,10,1,1,Full-Time,79,2.6,0-90 days
680,468,20220630,26,9,1,1,1,Full-Time,163,5.4,91-182 days
681,472,20220630,33,19,28,1,1,Contractor,345,11.3,6-12 months
682,475,20220630,34,19,15,1,1,Full-Time,861,28.3,2-3 years
683,3,20220731,22,10,16,1,1,Contractor,276,9.1,6-12 months
684,8,20220731,13,6,29,1,1,Full-Time,127,4.2,91-182 days
685,25,20220731,25,9,16,1,1,Full-Time,1060,34.8,2-3 years
686,34,20220731,23,9,1,1,1,Full-Time,209,6.9,6-12 months
687,42,20220731,15,3,29,1,1,Contractor,178,5.8,91-182 days
688,45,20220731,33,20,24,1,1,Full-Time,95,3.1,91-182 days
689,57,20220731,25,10,4,1,1,Part-Time,755,24.8,2-3 years
690,58,20220731,34,20,20,1,1,Contractor,768,25.2,2-3 years
691,75,20220731,10,2,3,1,1,Part-Time,116,3.8,91-182 days
692,80,20220731,7,16,12,1,1,Full-Time,720,23.7,1-2 years
693,99,20220731,27,10,29,1,1,Full-Time,8,0.3,0-90 days
694,101,20220731,19,8,1,1,1,Full-Time,374,12.3,1-2 years
695,107,20220731,19,8,3,1,1,Full-Time,136,4.5,91-182 days
696,112,20220731,4,14,10,1,1,Full-Time,211,6.9,6-12 months
697,115,20220731,14,6,29,1,1,Full-Time,77,2.5,0-90 days
698,119,20220731,3,16,26,1,1,Contractor,353,11.6,6-12 months
699,124,20220731,2,17,4,1,1,Contractor,572,18.8,1-2 years
700,153,20220731,7,13,4,1,1,Part-Time,1130,37.1,3-5 years
701,154,20220731,23,10,8,1,1,Contractor,189,6.2,6-12 months
702,163,20220731,19,3,29,1,1,Full-Time,493,16.2,1-2 years
703,174,20220731,13,2,30,1,1,Part-Time,20,0.7,0-90 days
704,197,20220731,6,11,5,1,1,Full-Time,161,5.3,91-182 days
705,201,20220731,7,17,7,1,1,Part-Time,123,4.0,91-182 days
706,202,20220731,17,8,29,1,1,Contractor,518,17.0,1-2 years
707,225,20220731,14,6,18,1,1,Part-Time,376,12.4,1-2 years
708,244,20220731,29,18,25,1,1,Full-Time,177,5.8,91-182 days
709,268,20220731,22,4,29,1,1,Full-Time,13,0.4,0-90 days
710,281,20220731,7,11,28,1,1,Full-Time,1088,35.7,2-3 years
711,295,20220731,27,10,9,1,1,Contractor,925,30.4,2-3 years
712,297,20220731,25,4,9,1,1,Full-Time,139,4.6,91-182 days
713,313,20220731,6,17,21,1,1,Part-Time,608,20.0,1-2 years
714,316,20220731,32,19,22,1,1,Full-Time,1265,41.6,3-5 years
715,320,20220731,26,10,9,1,1,Full-Time,530,17.4,1-2 years
716,347,20220731,19,7,30,1,1,Full-Time,514,16.9,1-2 years
717,350,20220731,3,11,8,1,1,Full-Time,649,21.3,1-2 years
718,388,20220731,26,10,29,1,1,Full-Time,95,3.1,91-182 days
719,399,20220731,34,20,7,1,1,Full-Time,287,9.4,6-12 months
720,408,20220731,33,18,11,1,1,Full-Time,84,2.8,0-90 days
721,412,20220731,25,4,1,1,1,Full-Time,724,23.8,1-2 years
722,426,20220731,34,18,9,1,1,Full-Time,128,4.2,91-182 days
723,427,20220731,23,4,1,1,1,Full-Time,37,1.2,0-90 days
724,435,20220731,25,4,1,1,1,Full-Time,392,12.9,1-2 years
725,461,20220731,34,19,10,1,1,Full-Time,110,3.6,91-182 days
726,465,20220731,12,5,18,1,1,Part-Time,22,0.7,0-90 days
727,468,20220731,26,9,1,1,1,Full-Time,194,6.4,6-12 months
728,472,20220731,33,19,28,1,1,Contractor,376,12.4,1-2 years
729,475,20220731,34,19,15,1,1,Full-Time,892,29.3,2-3 years
730,3,20220831,22,10,16,1,1,Contractor,307,10.1,6-12 months
731,8,20220831,13,6,29,1,1,Full-Time,158,5.2,91-182 days
732,25,20220831,25,9,16,1,1,Full-Time,1091,35.8,2-3 years
733,31,20220831,26,9,16,1,1,Full-Time,17,0.6,0-90 days
734,34,20220831,23,9,1,1,1,Full-Time,240,7.9,6-12 months
735,42,20220831,15,3,29,1,1,Contractor,209,6.9,6-12 months
736,45,20220831,33,20,24,1,1,Full-Time,126,4.1,91-182 days
737,57,20220831,25,10,4,1,1,Part-Time,786,25.8,2-3 years
738,58,20220831,34,20,20,1,1,Contractor,799,26.2,2-3 years
739,75,20220831,10,2,3,1,1,Part-Time,147,4.8,91-182 days
740,80,20220831,7,16,12,1,1,Full-Time,751,24.7,2-3 years
741,99,20220831,27,10,29,1,1,Full-Time,39,1.3,0-90 days
742,101,20220831,19,8,1,1,1,Full-Time,405,13.3,1-2 years
743,107,20220831,19,8,3,1,1,Full-Time,167,5.5,91-182 days
744,112,20220831,4,14,10,1,1,Full-Time,242,8.0,6-12 months
745,115,20220831,14,6,29,1,1,Full-Time,108,3.5,91-182 days
746,119,20220831,3,16,26,1,1,Contractor,384,12.6,1-2 years
747,124,20220831,2,17,4,1,1,Contractor,603,19.8,1-2 years
748,125,20220831,5,16,15,1,1,Full-Time,26,0.9,0-90 days
749,153,20220831,7,13,4,1,1,Part-Time,1161,38.1,3-5 years
750,154,20220831,23,10,8,1,1,Contractor,220,7.2,6-12 months
751,163,20220831,19,3,29,1,1,Full-Time,524,17.2,1-2 years
752,174,20220831,13,2,30,1,1,Part-Time,51,1.7,0-90 days
753,183,20220831,18,8,30,1,1,Full-Time,11,0.4,0-90 days
754,197,20220831,6,11,5,1,1,Full-Time,192,6.3,6-12 months
755,201,20220831,7,17,7,1,1,Part-Time,154,5.1,91-182 days
756,202,20220831,17,8,29,1,1,Contractor,549,18.0,1-2 years
757,225,20220831,14,6,18,1,1,Part-Time,407,13.4,1-2 years
758,244,20220831,29,18,25,1,1,Full-Time,208,6.8,6-12 months
759,268,20220831,22,4,29,1,1,Full-Time,44,1.4,0-90 days
760,281,20220831,7,11,28,1,1,Full-Time,1119,36.8,3-5 years
761,295,20220831,27,10,9,1,1,Contractor,956,31.4,2-3 years
762,297,20220831,25,4,9,1,1,Full-Time,170,5.6,91-182 days
763,316,20220831,32,19,22,1,1,Full-Time,1296,42.6,3-5 years
764,320,20220831,26,10,9,1,1,Full-Time,561,18.4,1-2 years
765,347,20220831,19,7,30,1,1,Full-Time,545,17.9,1-2 years
766,350,20220831,3,11,8,1,1,Full-Time,680,22.3,1-2 years
767,388,20220831,26,10,29,1,1,Full-Time,126,4.1,91-182 days
768,399,20220831,34,20,7,1,1,Full-Time,318,10.4,6-12 months
769,408,20220831,33,18,11,1,1,Full-Time,115,3.8,91-182 days
770,412,20220831,25,4,1,1,1,Full-Time,755,24.8,2-3 years
771,426,20220831,34,18,9,1,1,Full-Time,159,5.2,91-182 days
772,427,20220831,23,4,1,1,1,Full-Time,68,2.2,0-90 days
773,435,20220831,25,4,1,1,1,Full-Time,423,13.9,1-2 years
774,456,20220831,32,18,16,1,1,Contractor,26,0.9,0-90 days
775,461,20220831,34,19,10,1,1,Full-Time,141,4.6,91-182 days
